geo_code1,geo_code2,all
Z1546_14090,Z1555_14097,2616.679153442383
Z1546_14091,Z1542_14088,7055.704350471497
Z1546_14091,Z1542_14089,1175.9507250785828
Z1546_14091,Z1542_14091,14111.408700942993
Z1546_14091,Z1542_14093,14111.408700942993
Z1546_14091,Z1543_14094,70557.04350471497
Z1546_14091,Z1543_14099,1175.9507250785828
Z1546_14091,Z1543_14100,4703.802900314331
Z1546_14091,Z1543_14101,7055.704350471497
Z1546_14091,Z1543_14102,14111.408700942993
Z1546_14091,Z1544_14087,7055.704350471497
Z1546_14091,Z1544_14089,8231.65507555008
Z1546_14091,Z1544_14091,4703.802900314331
Z1546_14091,Z1544_14092,14111.408700942993
Z1546_14091,Z1544_14093,1175.9507250785828
Z1546_14091,Z1544_14094,58797.53625392914
Z1546_14091,Z1544_14099,4703.802900314331
Z1546_14091,Z1544_14100,1175.9507250785828
Z1546_14091,Z1544_14101,24694.965226650238
Z1546_14091,Z1544_14102,4703.802900314331
Z1546_14091,Z1545_14088,7055.704350471497
Z1546_14091,Z1545_14093,1175.9507250785828
Z1546_14091,Z1545_14094,4703.802900314331
Z1546_14091,Z1545_14095,11759.507250785828
Z1546_14091,Z1545_14099,3527.8521752357483
Z1546_14091,Z1545_14101,1175.9507250785828
Z1546_14091,Z1546_14089,17639.26087617874
Z1546_14091,Z1546_14090,1175.9507250785828
Z1546_14091,Z1546_14091,7055.704350471497
Z1546_14091,Z1546_14092,3527.8521752357483
Z1546_14091,Z1546_14093,11759.507250785828
Z1546_14091,Z1546_14094,7055.704350471497
Z1546_14091,Z1546_14095,28222.817401885986
Z1546_14091,Z1546_14096,9407.605800628662
Z1546_14091,Z1547_14087,4703.802900314331
Z1546_14091,Z1547_14089,10583.556525707245
Z1546_14091,Z1547_14091,64677.28987932205
Z1546_14091,Z1547_14092,15287.359426021576
Z1546_14091,Z1547_14093,29398.76812696457
Z1546_14091,Z1547_14094,32926.62030220032
Z1546_14091,Z1547_14095,17639.26087617874
Z1546_14091,Z1547_14097,1175.9507250785828
Z1546_14091,Z1548_14087,3527.8521752357483
Z1546_14091,Z1548_14089,11759.507250785828
Z1546_14091,Z1548_14091,5879.753625392914
Z1546_14091,Z1548_14092,609142.4755907059
Z1546_14091,Z1548_14093,92900.10728120804
Z1546_14091,Z1548_14094,141114.08700942993
Z1546_14091,Z1548_14095,34102.5710272789
Z1546_14091,Z1548_14096,4703.802900314331
Z1546_14091,Z1548_14098,12935.45797586441
Z1546_14091,Z1548_14101,4703.802900314331
Z1546_14091,Z1549_14088,4703.802900314331
Z1546_14091,Z1549_14092,68205.1420545578
Z1546_14091,Z1549_14093,174040.70731163025
Z1546_14091,Z1549_14094,203439.47543859482
Z1546_14091,Z1549_14095,71732.99422979355
Z1546_14091,Z1549_14096,10583.556525707245
Z1546_14091,Z1549_14097,17639.26087617874
Z1546_14091,Z1549_14101,7055.704350471497
Z1546_14091,Z1550_14088,1175.9507250785828
Z1546_14091,Z1550_14090,4703.802900314331
Z1546_14091,Z1550_14091,9407.605800628662
Z1546_14091,Z1550_14092,35278.52175235748
Z1546_14091,Z1550_14093,178744.51021194458
Z1546_14091,Z1550_14094,89372.25510597229
Z1546_14091,Z1550_14095,38806.37392759323
Z1546_14091,Z1550_14097,2351.9014501571655
Z1546_14091,Z1550_14099,3527.8521752357483
Z1546_14091,Z1550_14100,1175.9507250785828
Z1546_14091,Z1550_14102,1175.9507250785828
Z1546_14091,Z1551_14086,7055.704350471497
Z1546_14091,Z1551_14090,7055.704350471497
Z1546_14091,Z1551_14092,2351.9014501571655
Z1546_14091,Z1551_14094,22343.063776493073
Z1546_14091,Z1551_14095,50565.88117837906
Z1546_14091,Z1552_14088,4703.802900314331
Z1546_14091,Z1552_14092,8231.65507555008
Z1546_14091,Z1552_14094,7055.704350471497
Z1546_14091,Z1552_14095,23519.014501571655
Z1546_14091,Z1552_14096,15287.359426021576
Z1546_14091,Z1552_14101,1175.9507250785828
Z1546_14091,Z1552_14102,1175.9507250785828
Z1546_14091,Z1553_14086,4703.802900314331
Z1546_14091,Z1553_14092,9407.605800628662
Z1546_14091,Z1553_14093,5879.753625392914
Z1546_14091,Z1553_14096,23519.014501571655
Z1546_14091,Z1554_14094,4703.802900314331
Z1546_14091,Z1554_14095,1175.9507250785828
Z1546_14091,Z1554_14097,3527.8521752357483
Z1546_14091,Z1554_14098,5879.753625392914
Z1546_14091,Z1554_14099,1175.9507250785828
Z1546_14091,Z1554_14100,5879.753625392914
Z1546_14091,Z1555_14090,4703.802900314331
Z1546_14091,Z1555_14091,1175.9507250785828
Z1546_14091,Z1555_14093,1175.9507250785828
Z1546_14091,Z1555_14095,4703.802900314331
Z1546_14091,Z1555_14096,1175.9507250785828
Z1546_14091,Z1555_14097,4703.802900314331
Z1546_14092,Z1542_14088,8807.448148727417
Z1546_14092,Z1542_14089,1467.9080247879028
Z1546_14092,Z1542_14091,17614.896297454834
Z1546_14092,Z1542_14093,17614.896297454834
Z1546_14092,Z1543_14094,88074.48148727417
Z1546_14092,Z1543_14099,1467.9080247879028
Z1546_14092,Z1543_14100,5871.632099151611
Z1546_14092,Z1543_14101,8807.448148727417
Z1546_14092,Z1543_14102,17614.896297454834
Z1546_14092,Z1544_14087,8807.448148727417
Z1546_14092,Z1544_14089,10275.35617351532
Z1546_14092,Z1544_14091,5871.632099151611
Z1546_14092,Z1544_14092,17614.896297454834
Z1546_14092,Z1544_14093,1467.9080247879028
Z1546_14092,Z1544_14094,73395.40123939514
Z1546_14092,Z1544_14099,5871.632099151611
Z1546_14092,Z1544_14100,1467.9080247879028
Z1546_14092,Z1544_14101,30826.06852054596
Z1546_14092,Z1544_14102,5871.632099151611
Z1546_14092,Z1545_14088,8807.448148727417
Z1546_14092,Z1545_14093,1467.9080247879028
Z1546_14092,Z1545_14094,5871.632099151611
Z1546_14092,Z1545_14095,14679.080247879028
Z1546_14092,Z1545_14099,4403.7240743637085
Z1546_14092,Z1545_14101,1467.9080247879028
Z1546_14092,Z1546_14089,22018.620371818542
Z1546_14092,Z1546_14090,1467.9080247879028
Z1546_14092,Z1546_14091,8807.448148727417
Z1546_14092,Z1546_14092,4403.7240743637085
Z1546_14092,Z1546_14093,14679.080247879028
Z1546_14092,Z1546_14094,8807.448148727417
Z1546_14092,Z1546_14095,35229.79259490967
Z1546_14092,Z1546_14096,11743.264198303223
Z1546_14092,Z1547_14087,5871.632099151611
Z1546_14092,Z1547_14089,13211.172223091125
Z1546_14092,Z1547_14091,80734.94136333466
Z1546_14092,Z1547_14092,19082.804322242737
Z1546_14092,Z1547_14093,36697.70061969757
Z1546_14092,Z1547_14094,41101.42469406128
Z1546_14092,Z1547_14095,22018.620371818542
Z1546_14092,Z1547_14097,1467.9080247879028
Z1546_14092,Z1548_14087,4403.7240743637085
Z1546_14092,Z1548_14089,14679.080247879028
Z1546_14092,Z1548_14091,7339.540123939514
Z1546_14092,Z1548_14092,760376.3568401337
Z1546_14092,Z1548_14093,115964.73395824432
Z1546_14092,Z1548_14094,176148.96297454834
Z1546_14092,Z1548_14095,42569.33271884918
Z1546_14092,Z1548_14096,5871.632099151611
Z1546_14092,Z1548_14098,16146.988272666931
Z1546_14092,Z1548_14101,5871.632099151611
Z1546_14092,Z1549_14088,5871.632099151611
Z1546_14092,Z1549_14092,85138.66543769836
Z1546_14092,Z1549_14093,217250.38766860962
Z1546_14092,Z1549_14094,253948.0882883072
Z1546_14092,Z1549_14095,89542.38951206207
Z1546_14092,Z1549_14096,13211.172223091125
Z1546_14092,Z1549_14097,22018.620371818542
Z1546_14092,Z1549_14101,8807.448148727417
Z1546_14092,Z1550_14088,1467.9080247879028
Z1546_14092,Z1550_14090,5871.632099151611
Z1546_14092,Z1550_14091,11743.264198303223
Z1546_14092,Z1550_14092,44037.240743637085
Z1546_14092,Z1550_14093,223122.01976776123
Z1546_14092,Z1550_14094,111561.00988388062
Z1546_14092,Z1550_14095,48440.96481800079
Z1546_14092,Z1550_14097,2935.8160495758057
Z1546_14092,Z1550_14099,4403.7240743637085
Z1546_14092,Z1550_14100,1467.9080247879028
Z1546_14092,Z1550_14102,1467.9080247879028
Z1546_14092,Z1551_14086,8807.448148727417
Z1546_14092,Z1551_14090,8807.448148727417
Z1546_14092,Z1551_14092,2935.8160495758057
Z1546_14092,Z1551_14094,27890.252470970154
Z1546_14092,Z1551_14095,63120.04506587982
Z1546_14092,Z1552_14088,5871.632099151611
Z1546_14092,Z1552_14092,10275.35617351532
Z1546_14092,Z1552_14094,8807.448148727417
Z1546_14092,Z1552_14095,29358.160495758057
Z1546_14092,Z1552_14096,19082.804322242737
Z1546_14092,Z1552_14101,1467.9080247879028
Z1546_14092,Z1552_14102,1467.9080247879028
Z1546_14092,Z1553_14086,5871.632099151611
Z1546_14092,Z1553_14092,11743.264198303223
Z1546_14092,Z1553_14093,7339.540123939514
Z1546_14092,Z1553_14096,29358.160495758057
Z1546_14092,Z1554_14094,5871.632099151611
Z1546_14092,Z1554_14095,1467.9080247879028
Z1546_14092,Z1554_14097,4403.7240743637085
Z1546_14092,Z1554_14098,7339.540123939514
Z1546_14092,Z1554_14099,1467.9080247879028
Z1546_14092,Z1554_14100,7339.540123939514
Z1546_14092,Z1555_14090,5871.632099151611
Z1546_14092,Z1555_14091,1467.9080247879028
Z1546_14092,Z1555_14093,1467.9080247879028
Z1546_14092,Z1555_14095,5871.632099151611
Z1546_14092,Z1555_14096,1467.9080247879028
Z1546_14092,Z1555_14097,5871.632099151611
Z1546_14093,Z1542_14088,16179.001207351685
Z1546_14093,Z1542_14089,2696.5002012252808
Z1546_14093,Z1542_14091,32358.00241470337
Z1546_14093,Z1542_14093,32358.00241470337
Z1546_14093,Z1543_14094,161790.01207351685
Z1546_14093,Z1543_14099,2696.5002012252808
Z1546_14093,Z1543_14100,10786.000804901123
Z1546_14093,Z1543_14101,16179.001207351685
Z1546_14093,Z1543_14102,32358.00241470337
Z1546_14093,Z1544_14087,16179.001207351685
Z1546_14093,Z1544_14089,18875.501408576965
Z1546_14093,Z1544_14091,10786.000804901123
Z1546_14093,Z1544_14092,32358.00241470337
Z1546_14093,Z1544_14093,2696.5002012252808
Z1546_14093,Z1544_14094,134825.01006126404
Z1546_14093,Z1544_14099,10786.000804901123
Z1546_14093,Z1544_14100,2696.5002012252808
Z1546_14093,Z1544_14101,56626.504225730896
Z1546_14093,Z1544_14102,10786.000804901123
Z1546_14093,Z1545_14088,16179.001207351685
Z1546_14093,Z1545_14093,2696.5002012252808
Z1546_14093,Z1545_14094,10786.000804901123
Z1546_14093,Z1545_14095,26965.002012252808
Z1546_14093,Z1545_14099,8089.500603675842
Z1546_14093,Z1545_14101,2696.5002012252808
Z1546_14093,Z1546_14089,40447.50301837921
Z1546_14093,Z1546_14090,2696.5002012252808
Z1546_14093,Z1546_14091,16179.001207351685
Z1546_14093,Z1546_14092,8089.500603675842
Z1546_14093,Z1546_14093,26965.002012252808
Z1546_14093,Z1546_14094,16179.001207351685
Z1546_14093,Z1546_14095,64716.00482940674
Z1546_14093,Z1546_14096,21572.001609802246
Z1546_14093,Z1547_14087,10786.000804901123
Z1546_14093,Z1547_14089,24268.501811027527
Z1546_14093,Z1547_14091,148307.51106739044
Z1546_14093,Z1547_14092,35054.50261592865
Z1546_14093,Z1547_14093,67412.50503063202
Z1546_14093,Z1547_14094,75502.00563430786
Z1546_14093,Z1547_14095,40447.50301837921
Z1546_14093,Z1547_14097,2696.5002012252808
Z1546_14093,Z1548_14087,8089.500603675842
Z1546_14093,Z1548_14089,26965.002012252808
Z1546_14093,Z1548_14091,13482.501006126404
Z1546_14093,Z1548_14092,1396787.1042346954
Z1546_14093,Z1548_14093,213023.51589679718
Z1546_14093,Z1548_14094,323580.0241470337
Z1546_14093,Z1548_14095,78198.50583553314
Z1546_14093,Z1548_14096,10786.000804901123
Z1546_14093,Z1548_14098,29661.50221347809
Z1546_14093,Z1548_14101,10786.000804901123
Z1546_14093,Z1549_14088,10786.000804901123
Z1546_14093,Z1549_14092,156397.01167106628
Z1546_14093,Z1549_14093,399082.02978134155
Z1546_14093,Z1549_14094,466494.5348119736
Z1546_14093,Z1549_14095,164486.51227474213
Z1546_14093,Z1549_14096,24268.501811027527
Z1546_14093,Z1549_14097,40447.50301837921
Z1546_14093,Z1549_14101,16179.001207351685
Z1546_14093,Z1550_14088,2696.5002012252808
Z1546_14093,Z1550_14090,10786.000804901123
Z1546_14093,Z1550_14091,21572.001609802246
Z1546_14093,Z1550_14092,80895.00603675842
Z1546_14093,Z1550_14093,409868.0305862427
Z1546_14093,Z1550_14094,204934.01529312134
Z1546_14093,Z1550_14095,88984.50664043427
Z1546_14093,Z1550_14097,5393.0004024505615
Z1546_14093,Z1550_14099,8089.500603675842
Z1546_14093,Z1550_14100,2696.5002012252808
Z1546_14093,Z1550_14102,2696.5002012252808
Z1546_14093,Z1551_14086,16179.001207351685
Z1546_14093,Z1551_14090,16179.001207351685
Z1546_14093,Z1551_14092,5393.0004024505615
Z1546_14093,Z1551_14094,51233.503823280334
Z1546_14093,Z1551_14095,115949.50865268707
Z1546_14093,Z1552_14088,10786.000804901123
Z1546_14093,Z1552_14092,18875.501408576965
Z1546_14093,Z1552_14094,16179.001207351685
Z1546_14093,Z1552_14095,53930.004024505615
Z1546_14093,Z1552_14096,35054.50261592865
Z1546_14093,Z1552_14101,2696.5002012252808
Z1546_14093,Z1552_14102,2696.5002012252808
Z1546_14093,Z1553_14086,10786.000804901123
Z1546_14093,Z1553_14092,21572.001609802246
Z1546_14093,Z1553_14093,13482.501006126404
Z1546_14093,Z1553_14096,53930.004024505615
Z1546_14093,Z1554_14094,10786.000804901123
Z1546_14093,Z1554_14095,2696.5002012252808
Z1546_14093,Z1554_14097,8089.500603675842
Z1546_14093,Z1554_14098,13482.501006126404
Z1546_14093,Z1554_14099,2696.5002012252808
Z1546_14093,Z1554_14100,13482.501006126404
Z1546_14093,Z1555_14090,10786.000804901123
Z1546_14093,Z1555_14091,2696.5002012252808
Z1546_14093,Z1555_14093,2696.5002012252808
Z1546_14093,Z1555_14095,10786.000804901123
Z1546_14093,Z1555_14096,2696.5002012252808
Z1546_14093,Z1555_14097,10786.000804901123
Z1546_14094,Z1542_14088,29668.93916130066
Z1546_14094,Z1542_14089,4944.82319355011
Z1546_14094,Z1542_14091,59337.87832260132
Z1546_14094,Z1542_14093,59337.87832260132
Z1546_14094,Z1543_14094,296689.3916130066
Z1546_14094,Z1543_14099,4944.82319355011
Z1546_14094,Z1543_14100,19779.29277420044
Z1546_14094,Z1543_14101,29668.93916130066
Z1546_14094,Z1543_14102,59337.87832260132
Z1546_14094,Z1544_14087,29668.93916130066
Z1546_14094,Z1544_14089,34613.76235485077
Z1546_14094,Z1544_14091,19779.29277420044
Z1546_14094,Z1544_14092,59337.87832260132
Z1546_14094,Z1544_14093,4944.82319355011
Z1546_14094,Z1544_14094,247241.1596775055
Z1546_14094,Z1544_14099,19779.29277420044
Z1546_14094,Z1544_14100,4944.82319355011
Z1546_14094,Z1544_14101,103841.2870645523
Z1546_14094,Z1544_14102,19779.29277420044
Z1546_14094,Z1545_14088,29668.93916130066
Z1546_14094,Z1545_14093,4944.82319355011
Z1546_14094,Z1545_14094,19779.29277420044
Z1546_14094,Z1545_14095,49448.2319355011
Z1546_14094,Z1545_14099,14834.46958065033
Z1546_14094,Z1545_14101,4944.82319355011
Z1546_14094,Z1546_14089,74172.34790325165
Z1546_14094,Z1546_14090,4944.82319355011
Z1546_14094,Z1546_14091,29668.93916130066
Z1546_14094,Z1546_14092,14834.46958065033
Z1546_14094,Z1546_14093,49448.2319355011
Z1546_14094,Z1546_14094,29668.93916130066
Z1546_14094,Z1546_14095,118675.75664520264
Z1546_14094,Z1546_14096,39558.58554840088
Z1546_14094,Z1547_14087,19779.29277420044
Z1546_14094,Z1547_14089,44503.40874195099
Z1546_14094,Z1547_14091,271965.27564525604
Z1546_14094,Z1547_14092,64282.70151615143
Z1546_14094,Z1547_14093,123620.57983875275
Z1546_14094,Z1547_14094,138455.04941940308
Z1546_14094,Z1547_14095,74172.34790325165
Z1546_14094,Z1547_14097,4944.82319355011
Z1546_14094,Z1548_14087,14834.46958065033
Z1546_14094,Z1548_14089,49448.2319355011
Z1546_14094,Z1548_14091,24724.11596775055
Z1546_14094,Z1548_14092,2561418.414258957
Z1546_14094,Z1548_14093,390641.0322904587
Z1546_14094,Z1548_14094,593378.7832260132
Z1546_14094,Z1548_14095,143399.8726129532
Z1546_14094,Z1548_14096,19779.29277420044
Z1546_14094,Z1548_14098,54393.05512905121
Z1546_14094,Z1548_14101,19779.29277420044
Z1546_14094,Z1549_14088,19779.29277420044
Z1546_14094,Z1549_14092,286799.7452259064
Z1546_14094,Z1549_14093,731833.8326454163
Z1546_14094,Z1549_14094,855454.412484169
Z1546_14094,Z1549_14095,301634.2148065567
Z1546_14094,Z1549_14096,44503.40874195099
Z1546_14094,Z1549_14097,74172.34790325165
Z1546_14094,Z1549_14101,29668.93916130066
Z1546_14094,Z1550_14088,4944.82319355011
Z1546_14094,Z1550_14090,19779.29277420044
Z1546_14094,Z1550_14091,39558.58554840088
Z1546_14094,Z1550_14092,148344.6958065033
Z1546_14094,Z1550_14093,751613.1254196167
Z1546_14094,Z1550_14094,375806.56270980835
Z1546_14094,Z1550_14095,163179.16538715363
Z1546_14094,Z1550_14097,9889.64638710022
Z1546_14094,Z1550_14099,14834.46958065033
Z1546_14094,Z1550_14100,4944.82319355011
Z1546_14094,Z1550_14102,4944.82319355011
Z1546_14094,Z1551_14086,29668.93916130066
Z1546_14094,Z1551_14090,29668.93916130066
Z1546_14094,Z1551_14092,9889.64638710022
Z1546_14094,Z1551_14094,93951.64067745209
Z1546_14094,Z1551_14095,212627.39732265472
Z1546_14094,Z1552_14088,19779.29277420044
Z1546_14094,Z1552_14092,34613.76235485077
Z1546_14094,Z1552_14094,29668.93916130066
Z1546_14094,Z1552_14095,98896.4638710022
Z1546_14094,Z1552_14096,64282.70151615143
Z1546_14094,Z1552_14101,4944.82319355011
Z1546_14094,Z1552_14102,4944.82319355011
Z1546_14094,Z1553_14086,19779.29277420044
Z1546_14094,Z1553_14092,39558.58554840088
Z1546_14094,Z1553_14093,24724.11596775055
Z1546_14094,Z1553_14096,98896.4638710022
Z1546_14094,Z1554_14094,19779.29277420044
Z1546_14094,Z1554_14095,4944.82319355011
Z1546_14094,Z1554_14097,14834.46958065033
Z1546_14094,Z1554_14098,24724.11596775055
Z1546_14094,Z1554_14099,4944.82319355011
Z1546_14094,Z1554_14100,24724.11596775055
Z1546_14094,Z1555_14090,19779.29277420044
Z1546_14094,Z1555_14091,4944.82319355011
Z1546_14094,Z1555_14093,4944.82319355011
Z1546_14094,Z1555_14095,19779.29277420044
Z1546_14094,Z1555_14096,4944.82319355011
Z1546_14094,Z1555_14097,19779.29277420044
Z1546_14095,Z1542_14088,16690.198316574097
Z1546_14095,Z1542_14089,2781.699719429016
Z1546_14095,Z1542_14091,33380.39663314819
Z1546_14095,Z1542_14093,33380.39663314819
Z1546_14095,Z1543_14094,166901.98316574097
Z1546_14095,Z1543_14099,2781.699719429016
Z1546_14095,Z1543_14100,11126.798877716064
Z1546_14095,Z1543_14101,16690.198316574097
Z1546_14095,Z1543_14102,33380.39663314819
Z1546_14095,Z1544_14087,16690.198316574097
Z1546_14095,Z1544_14089,19471.898036003113
Z1546_14095,Z1544_14091,11126.798877716064
Z1546_14095,Z1544_14092,33380.39663314819
Z1546_14095,Z1544_14093,2781.699719429016
Z1546_14095,Z1544_14094,139084.9859714508
Z1546_14095,Z1544_14099,11126.798877716064
Z1546_14095,Z1544_14100,2781.699719429016
Z1546_14095,Z1544_14101,58415.69410800934
Z1546_14095,Z1544_14102,11126.798877716064
Z1546_14095,Z1545_14088,16690.198316574097
Z1546_14095,Z1545_14093,2781.699719429016
Z1546_14095,Z1545_14094,11126.798877716064
Z1546_14095,Z1545_14095,27816.99719429016
Z1546_14095,Z1545_14099,8345.099158287048
Z1546_14095,Z1545_14101,2781.699719429016
Z1546_14095,Z1546_14089,41725.49579143524
Z1546_14095,Z1546_14090,2781.699719429016
Z1546_14095,Z1546_14091,16690.198316574097
Z1546_14095,Z1546_14092,8345.099158287048
Z1546_14095,Z1546_14093,27816.99719429016
Z1546_14095,Z1546_14094,16690.198316574097
Z1546_14095,Z1546_14095,66760.79326629639
Z1546_14095,Z1546_14096,22253.59775543213
Z1546_14095,Z1547_14087,11126.798877716064
Z1546_14095,Z1547_14089,25035.297474861145
Z1546_14095,Z1547_14091,152993.4845685959
Z1546_14095,Z1547_14092,36162.09635257721
Z1546_14095,Z1547_14093,69542.4929857254
Z1546_14095,Z1547_14094,77887.59214401245
Z1546_14095,Z1547_14095,41725.49579143524
Z1546_14095,Z1547_14097,2781.699719429016
Z1546_14095,Z1548_14087,8345.099158287048
Z1546_14095,Z1548_14089,27816.99719429016
Z1546_14095,Z1548_14091,13908.49859714508
Z1546_14095,Z1548_14092,1440920.4546642303
Z1546_14095,Z1548_14093,219754.27783489227
Z1546_14095,Z1548_14094,333803.96633148193
Z1546_14095,Z1548_14095,80669.29186344147
Z1546_14095,Z1548_14096,11126.798877716064
Z1546_14095,Z1548_14098,30598.696913719177
Z1546_14095,Z1548_14101,11126.798877716064
Z1546_14095,Z1549_14088,11126.798877716064
Z1546_14095,Z1549_14092,161338.58372688293
Z1546_14095,Z1549_14093,411691.5584754944
Z1546_14095,Z1549_14094,481234.0514612198
Z1546_14095,Z1549_14095,169683.68288516998
Z1546_14095,Z1549_14096,25035.297474861145
Z1546_14095,Z1549_14097,41725.49579143524
Z1546_14095,Z1549_14101,16690.198316574097
Z1546_14095,Z1550_14088,2781.699719429016
Z1546_14095,Z1550_14090,11126.798877716064
Z1546_14095,Z1550_14091,22253.59775543213
Z1546_14095,Z1550_14092,83450.99158287048
Z1546_14095,Z1550_14093,422818.35735321045
Z1546_14095,Z1550_14094,211409.17867660522
Z1546_14095,Z1550_14095,91796.09074115753
Z1546_14095,Z1550_14097,5563.399438858032
Z1546_14095,Z1550_14099,8345.099158287048
Z1546_14095,Z1550_14100,2781.699719429016
Z1546_14095,Z1550_14102,2781.699719429016
Z1546_14095,Z1551_14086,16690.198316574097
Z1546_14095,Z1551_14090,16690.198316574097
Z1546_14095,Z1551_14092,5563.399438858032
Z1546_14095,Z1551_14094,52852.294669151306
Z1546_14095,Z1551_14095,119613.0879354477
Z1546_14095,Z1552_14088,11126.798877716064
Z1546_14095,Z1552_14092,19471.898036003113
Z1546_14095,Z1552_14094,16690.198316574097
Z1546_14095,Z1552_14095,55633.99438858032
Z1546_14095,Z1552_14096,36162.09635257721
Z1546_14095,Z1552_14101,2781.699719429016
Z1546_14095,Z1552_14102,2781.699719429016
Z1546_14095,Z1553_14086,11126.798877716064
Z1546_14095,Z1553_14092,22253.59775543213
Z1546_14095,Z1553_14093,13908.49859714508
Z1546_14095,Z1553_14096,55633.99438858032
Z1546_14095,Z1554_14094,11126.798877716064
Z1546_14095,Z1554_14095,2781.699719429016
Z1546_14095,Z1554_14097,8345.099158287048
Z1546_14095,Z1554_14098,13908.49859714508
Z1546_14095,Z1554_14099,2781.699719429016
Z1546_14095,Z1554_14100,13908.49859714508
Z1546_14095,Z1555_14090,11126.798877716064
Z1546_14095,Z1555_14091,2781.699719429016
Z1546_14095,Z1555_14093,2781.699719429016
Z1546_14095,Z1555_14095,11126.798877716064
Z1546_14095,Z1555_14096,2781.699719429016
Z1546_14095,Z1555_14097,11126.798877716064
Z1546_14096,Z1542_14088,8680.09168624878
Z1546_14096,Z1542_14089,1446.6819477081299
Z1546_14096,Z1542_14091,17360.18337249756
Z1546_14096,Z1542_14093,17360.18337249756
Z1546_14096,Z1543_14094,86800.9168624878
Z1546_14096,Z1543_14099,1446.6819477081299
Z1546_14096,Z1543_14100,5786.7277908325195
Z1546_14096,Z1543_14101,8680.09168624878
Z1546_14096,Z1543_14102,17360.18337249756
Z1546_14096,Z1544_14087,8680.09168624878
Z1546_14096,Z1544_14089,10126.77363395691
Z1546_14096,Z1544_14091,5786.7277908325195
Z1546_14096,Z1544_14092,17360.18337249756
Z1546_14096,Z1544_14093,1446.6819477081299
Z1546_14096,Z1544_14094,72334.0973854065
Z1546_14096,Z1544_14099,5786.7277908325195
Z1546_14096,Z1544_14100,1446.6819477081299
Z1546_14096,Z1544_14101,30380.320901870728
Z1546_14096,Z1544_14102,5786.7277908325195
Z1546_14096,Z1545_14088,8680.09168624878
Z1546_14096,Z1545_14093,1446.6819477081299
Z1546_14096,Z1545_14094,5786.7277908325195
Z1546_14096,Z1545_14095,14466.819477081299
Z1546_14096,Z1545_14099,4340.04584312439
Z1546_14096,Z1545_14101,1446.6819477081299
Z1546_14096,Z1546_14089,21700.22921562195
Z1546_14096,Z1546_14090,1446.6819477081299
Z1546_14096,Z1546_14091,8680.09168624878
Z1546_14096,Z1546_14092,4340.04584312439
Z1546_14096,Z1546_14093,14466.819477081299
Z1546_14096,Z1546_14094,8680.09168624878
Z1546_14096,Z1546_14095,34720.36674499512
Z1546_14096,Z1546_14096,11573.455581665039
Z1546_14096,Z1547_14087,5786.7277908325195
Z1546_14096,Z1547_14089,13020.137529373169
Z1546_14096,Z1547_14091,79567.50712394714
Z1546_14096,Z1547_14092,18806.86532020569
Z1546_14096,Z1547_14093,36167.04869270325
Z1546_14096,Z1547_14094,40507.09453582764
Z1546_14096,Z1547_14095,21700.22921562195
Z1546_14096,Z1547_14097,1446.6819477081299
Z1546_14096,Z1548_14087,4340.04584312439
Z1546_14096,Z1548_14089,14466.819477081299
Z1546_14096,Z1548_14091,7233.409738540649
Z1546_14096,Z1548_14092,749381.2489128113
Z1546_14096,Z1548_14093,114287.87386894226
Z1546_14096,Z1548_14094,173601.8337249756
Z1546_14096,Z1548_14095,41953.77648353577
Z1546_14096,Z1548_14096,5786.7277908325195
Z1546_14096,Z1548_14098,15913.501424789429
Z1546_14096,Z1548_14101,5786.7277908325195
Z1546_14096,Z1549_14088,5786.7277908325195
Z1546_14096,Z1549_14092,83907.55296707153
Z1546_14096,Z1549_14093,214108.92826080322
Z1546_14096,Z1549_14094,250275.97695350647
Z1546_14096,Z1549_14095,88247.59881019592
Z1546_14096,Z1549_14096,13020.137529373169
Z1546_14096,Z1549_14097,21700.22921562195
Z1546_14096,Z1549_14101,8680.09168624878
Z1546_14096,Z1550_14088,1446.6819477081299
Z1546_14096,Z1550_14090,5786.7277908325195
Z1546_14096,Z1550_14091,11573.455581665039
Z1546_14096,Z1550_14092,43400.4584312439
Z1546_14096,Z1550_14093,219895.65605163574
Z1546_14096,Z1550_14094,109947.82802581787
Z1546_14096,Z1550_14095,47740.504274368286
Z1546_14096,Z1550_14097,2893.3638954162598
Z1546_14096,Z1550_14099,4340.04584312439
Z1546_14096,Z1550_14100,1446.6819477081299
Z1546_14096,Z1550_14102,1446.6819477081299
Z1546_14096,Z1551_14086,8680.09168624878
Z1546_14096,Z1551_14090,8680.09168624878
Z1546_14096,Z1551_14092,2893.3638954162598
Z1546_14096,Z1551_14094,27486.957006454468
Z1546_14096,Z1551_14095,62207.323751449585
Z1546_14096,Z1552_14088,5786.7277908325195
Z1546_14096,Z1552_14092,10126.77363395691
Z1546_14096,Z1552_14094,8680.09168624878
Z1546_14096,Z1552_14095,28933.638954162598
Z1546_14096,Z1552_14096,18806.86532020569
Z1546_14096,Z1552_14101,1446.6819477081299
Z1546_14096,Z1552_14102,1446.6819477081299
Z1546_14096,Z1553_14086,5786.7277908325195
Z1546_14096,Z1553_14092,11573.455581665039
Z1546_14096,Z1553_14093,7233.409738540649
Z1546_14096,Z1553_14096,28933.638954162598
Z1546_14096,Z1554_14094,5786.7277908325195
