geo_code1,geo_code2,all,bicycle,foot,car_driver,car_passenger,motorbike,bus
E02002350,E02002398,2,0,0,2,0,0,0
E02002350,E02002399,11,0,0,10,0,0,0
E02002350,E02002400,43,4,1,26,1,0,4
E02002350,E02002401,1,0,0,1,0,0,0
E02002350,E02002402,9,0,1,7,0,0,1
E02002350,E02002403,3,0,0,3,0,0,0
E02002350,E02002404,8,0,0,5,0,1,0
E02002350,E02002405,7,0,0,7,0,0,0
E02002350,E02002407,8,1,2,5,0,0,0
E02002350,E02002408,14,0,0,12,1,1,0
E02002350,E02002409,2,0,0,2,0,0,0
E02002350,E02002410,6,0,0,5,1,0,0
E02002350,E02002411,30,0,0,18,1,0,2
E02002350,E02002412,21,0,0,15,1,0,4
E02002350,E02002414,5,0,0,5,0,0,0
E02002350,E02002415,2,0,0,2,0,0,0
E02002350,E02002416,10,0,0,9,1,0,0
E02002350,E02002419,15,1,0,13,0,0,0
E02002350,E02002420,9,0,0,9,0,0,0
E02002350,E02002421,2,0,0,2,0,0,0
E02002350,E02002422,13,0,0,11,1,0,0
E02002350,E02002423,1,0,0,1,0,0,0
E02002350,E02002424,4,0,1,2,1,0,0
E02002350,E02002425,8,0,0,8,0,0,0
E02002350,E02002426,1,0,0,0,1,0,0
E02002350,E02002427,4,0,0,3,1,0,0
E02002350,E02002428,1,0,1,0,0,0,0
E02002350,E02002429,2,0,0,2,0,0,0
E02002350,E02002431,6,0,0,6,0,0,0
E02002350,E02002433,3,0,0,3,0,0,0
E02002350,E02002435,7,0,0,6,0,0,0
E02002350,E02002436,1,0,0,1,0,0,0
E02002350,E02002444,4,0,0,2,2,0,0
E02002350,E02002445,1,0,0,1,0,0,0
E02002350,E02002451,5,0,0,4,0,1,0
E02002350,E02006852,30,1,2,21,3,0,3
E02002350,E02006861,23,0,1,17,2,0,2
E02002350,E02006875,394,13,2,155,13,6,49
E02002350,E02006876,36,3,1,25,2,0,2
E02002351,E02002239,5,0,0,5,0,0,0
E02002351,E02002271,2,0,0,2,0,0,0
E02002351,E02002272,7,0,0,7,0,0,0
E02002351,E02002276,2,0,0,2,0,0,0
E02002351,E02002335,25,0,0,23,2,0,0
E02002351,E02002336,7,0,0,7,0,0,0
E02002351,E02002341,14,1,0,11,1,0,0
E02002351,E02002342,1,0,0,1,0,0,0
E02002351,E02002343,3,0,0,2,0,0,1
E02002351,E02002344,6,0,0,5,1,0,0
E02002351,E02002345,3,0,0,3,0,0,0
E02002351,E02002347,6,0,1,5,0,0,0
E02002351,E02002348,7,0,0,7,0,0,0
E02002351,E02002349,10,0,1,8,0,0,1
E02002351,E02002350,5,0,0,4,0,0,1
E02002351,E02002351,89,0,40,45,3,0,1
E02002351,E02002352,21,0,0,19,0,1,1
E02002351,E02002353,9,0,0,8,0,0,1
E02002351,E02002354,11,1,1,9,0,0,0
E02002351,E02002356,6,0,0,4,1,0,1
E02002351,E02002357,11,0,0,11,0,0,0
E02002351,E02002358,52,0,7,39,4,0,2
E02002351,E02002359,21,0,2,16,2,0,1
E02002351,E02002360,1,0,0,0,0,0,1
E02002351,E02002361,17,0,0,12,5,0,0
E02002351,E02002362,7,0,0,7,0,0,0
E02002351,E02002363,17,0,0,16,1,0,0
E02002351,E02002364,26,0,4,19,1,0,2
E02002351,E02002366,7,0,0,5,1,0,0
E02002351,E02002367,2,0,0,2,0,0,0
E02002351,E02002368,1,0,0,1,0,0,0
E02002351,E02002369,7,0,1,5,0,0,1
E02002351,E02002370,6,0,0,3,1,0,1
E02002351,E02002371,11,0,1,9,1,0,0
E02002351,E02002373,10,0,1,8,1,0,0
E02002351,E02002374,5,0,0,5,0,0,0
E02002351,E02002375,1,0,0,1,0,0,0
E02002351,E02002376,1,0,0,0,1,0,0
E02002351,E02002377,5,0,0,5,0,0,0
E02002351,E02002379,23,0,0,22,0,0,0
E02002351,E02002380,1,0,0,1,0,0,0
E02002351,E02002381,1,0,0,1,0,0,0
E02002351,E02002382,2,0,0,1,0,0,1
E02002351,E02002383,1,0,0,0,1,0,0
E02002351,E02002384,38,0,0,37,1,0,0
E02002351,E02002385,10,0,0,9,1,0,0
E02002351,E02002386,34,2,1,22,4,1,4
E02002351,E02002387,1,0,0,1,0,0,0
E02002351,E02002388,3,0,0,1,1,0,0
E02002351,E02002389,5,0,0,5,0,0,0
E02002351,E02002390,41,0,0,29,5,0,6
E02002351,E02002391,7,0,0,6,1,0,0
E02002351,E02002392,66,1,0,55,6,0,4
E02002351,E02002393,72,2,0,59,2,1,7
E02002351,E02002394,19,0,0,14,3,0,2
E02002351,E02002395,3,0,0,3,0,0,0
E02002351,E02002396,4,0,0,4,0,0,0
E02002351,E02002397,1,0,0,1,0,0,0
E02002351,E02002398,11,0,0,11,0,0,0
E02002351,E02002399,14,0,0,12,0,2,0
E02002351,E02002400,44,0,0,37,2,0,5
E02002351,E02002401,4,0,0,4,0,0,0
E02002351,E02002402,22,0,0,19,1,0,2
E02002351,E02002403,22,0,0,19,3,0,0
E02002351,E02002404,25,0,0,25,0,0,0
E02002351,E02002405,1,0,0,0,0,0,1
E02002351,E02002407,3,0,0,1,0,0,2
E02002351,E02002408,8,0,0,8,0,0,0
E02002351,E02002409,4,0,0,4,0,0,0
E02002351,E02002410,10,0,0,10,0,0,0
E02002351,E02002411,28,0,0,20,1,0,7
E02002351,E02002412,10,0,0,10,0,0,0
E02002351,E02002414,17,0,0,13,2,0,2
E02002351,E02002415,3,0,0,3,0,0,0
E02002351,E02002416,9,0,0,8,1,0,0
E02002351,E02002419,16,0,0,15,0,0,1
E02002351,E02002420,10,0,0,7,0,0,2
E02002351,E02002422,15,0,1,10,1,0,3
E02002351,E02002424,7,0,0,5,1,0,1
E02002351,E02002425,3,0,0,3,0,0,0
E02002351,E02002426,1,0,0,0,0,0,1
E02002351,E02002427,5,0,1,4,0,0,0
E02002351,E02002428,6,0,0,5,0,0,1
E02002351,E02002429,4,0,1,2,0,0,1
E02002351,E02002430,1,0,0,1,0,0,0
E02002351,E02002431,4,0,1,3,0,0,0
E02002351,E02002433,6,0,0,6,0,0,0
E02002351,E02002434,2,0,0,2,0,0,0
E02002351,E02002435,27,0,0,22,4,0,1
E02002351,E02002445,1,0,0,1,0,0,0
E02002351,E02002451,7,0,0,7,0,0,0
E02002351,E02006852,5,0,0,5,0,0,0
E02002351,E02006861,10,0,0,8,1,0,1
E02002351,E02006875,347,6,2,205,40,2,77
E02002351,E02006876,61,0,0,59,0,1,1
E02002352,E02002239,3,0,0,3,0,0,0
E02002352,E02002271,2,0,0,2,0,0,0
E02002352,E02002272,5,0,0,4,0,0,1
E02002352,E02002277,2,0,0,1,1,0,0
E02002352,E02002335,6,0,0,6,0,0,0
E02002352,E02002336,19,0,0,19,0,0,0
E02002352,E02002341,22,0,1,19,1,0,0
E02002352,E02002342,1,0,0,1,0,0,0
E02002352,E02002343,3,0,0,3,0,0,0
E02002352,E02002344,28,3,6,17,0,0,2
E02002352,E02002345,18,0,0,14,0,2,2
E02002352,E02002347,57,3,9,37,3,1,3
E02002352,E02002348,15,1,0,12,0,0,2
E02002352,E02002349,39,1,9,16,8,0,5
E02002352,E02002350,18,0,0,15,2,0,1
E02002352,E02002351,8,0,0,7,1,0,0
E02002352,E02002352,156,3,77,59,4,0,9
E02002352,E02002353,32,0,16,10,3,0,3
E02002352,E02002354,39,0,13,24,1,0,1
E02002352,E02002356,13,0,0,10,1,0,1
E02002352,E02002357,18,0,1,13,3,0,1
E02002352,E02002358,19,0,2,14,1,0,0
E02002352,E02002359,9,0,2,5,1,0,0
E02002352,E02002360,9,0,0,8,0,0,0
E02002352,E02002361,28,2,5,18,0,0,3
E02002352,E02002362,13,0,0,11,0,1,0
E02002352,E02002363,83,2,25,37,8,1,9
E02002352,E02002364,16,0,1,14,1,0,0
E02002352,E02002366,14,0,2,8,0,0,4
E02002352,E02002367,7,0,0,6,0,1,0
E02002352,E02002368,6,1,0,4,1,0,0
E02002352,E02002369,9,0,0,9,0,0,0
E02002352,E02002370,4,0,0,3,1,0,0
E02002352,E02002371,43,1,1,33,3,1,3
E02002352,E02002373,18,1,2,12,2,0,1
E02002352,E02002374,13,1,0,10,1,0,1
E02002352,E02002376,5,0,0,5,0,0,0
E02002352,E02002377,34,0,2,27,3,0,2
E02002352,E02002379,12,1,0,10,0,0,1
E02002352,E02002380,1,0,0,1,0,0,0
E02002352,E02002381,2,0,0,1,1,0,0
E02002352,E02002382,10,0,0,9,0,0,1
E02002352,E02002383,10,0,0,6,3,0,0
E02002352,E02002384,60,4,1,38,8,0,9
E02002352,E02002385,18,2,0,14,0,0,1
E02002352,E02002386,8,0,0,7,1,0,0
E02002352,E02002387,4,0,0,4,0,0,0
E02002352,E02002388,1,0,0,1,0,0,0
E02002352,E02002389,2,0,0,2,0,0,0
E02002352,E02002390,26,1,2,21,1,0,1
E02002352,E02002391,8,0,0,7,0,0,1
E02002352,E02002392,113,9,3,61,14,1,25
E02002352,E02002393,131,8,4,101,9,0,7
E02002352,E02002394,24,1,0,17,1,0,4
E02002352,E02002395,14,0,1,10,0,0,3
E02002352,E02002396,18,0,0,13,2,0,3
E02002352,E02002397,2,0,0,1,0,0,1
E02002352,E02002398,3,0,0,3,0,0,0
E02002352,E02002399,15,0,0,13,1,0,1
E02002352,E02002400,60,3,0,32,8,0,15
E02002352,E02002401,7,2,0,5,0,0,0
E02002352,E02002402,26,1,0,24,0,0,1
E02002352,E02002403,7,1,0,5,0,0,0
E02002352,E02002404,17,2,0,13,1,0,1
E02002352,E02002405,2,0,0,1,1,0,0
E02002352,E02002407,11,0,0,11,0,0,0
E02002352,E02002408,5,0,0,3,0,0,2
E02002352,E02002409,2,0,0,2,0,0,0
E02002352,E02002410,9,0,0,7,0,0,2
E02002352,E02002411,51,3,1,35,2,0,10
E02002352,E02002412,16,0,0,13,2,0,1
E02002352,E02002414,29,0,0,24,1,0,4
E02002352,E02002415,9,0,0,7,0,0,1
E02002352,E02002416,11,1,1,5,2,0,2
E02002352,E02002419,35,0,0,24,1,0,10
E02002352,E02002420,18,0,1,13,1,0,1
E02002352,E02002421,5,1,0,3,1,0,0
E02002352,E02002422,29,2,0,18,2,0,7
E02002352,E02002423,2,0,0,2,0,0,0
E02002352,E02002424,5,0,0,5,0,0,0
E02002352,E02002425,4,0,0,3,0,0,1
E02002352,E02002426,3,0,0,1,1,0,1
E02002352,E02002427,2,0,0,2,0,0,0
E02002352,E02002428,8,0,0,5,0,0,3
E02002352,E02002429,1,0,1,0,0,0,0
E02002352,E02002430,2,0,0,2,0,0,0
E02002352,E02002431,6,0,1,4,0,0,1
E02002352,E02002433,6,0,0,4,0,0,2
E02002352,E02002435,23,0,0,17,1,0,5
E02002352,E02002443,3,0,0,2,1,0,0
E02002352,E02002444,2,0,0,2,0,0,0
E02002352,E02002445,1,0,0,1,0,0,0
E02002352,E02002451,5,0,0,5,0,0,0
E02002352,E02006852,40,1,1,28,4,0,5
E02002352,E02006861,37,0,1,32,1,1,2
E02002352,E02006875,680,19,15,324,61,6,247
E02002352,E02006876,85,2,0,69,4,0,10
E02002353,E02002239,3,0,0,3,0,0,0
E02002353,E02002271,1,0,0,1,0,0,0
E02002353,E02002272,3,0,0,3,0,0,0
E02002353,E02002277,2,0,0,2,0,0,0
E02002353,E02002335,11,1,0,8,2,0,0
E02002353,E02002336,8,0,0,8,0,0,0
E02002353,E02002341,13,0,0,11,2,0,0
E02002353,E02002342,2,0,0,2,0,0,0
E02002353,E02002343,4,0,0,4,0,0,0
E02002353,E02002344,6,1,2,0,1,0,2
E02002353,E02002345,10,0,0,9,0,0,1
E02002353,E02002346,1,0,0,1,0,0,0
E02002353,E02002347,17,4,2,10,0,0,0
E02002353,E02002348,17,0,1,15,0,0,1
E02002353,E02002349,41,0,17,15,4,0,4
E02002353,E02002350,12,0,0,11,0,0,1
E02002353,E02002351,5,0,0,4,1,0,0
E02002353,E02002352,81,2,28,37,8,0,3
E02002353,E02002353,63,1,34,26,2,0,0
E02002353,E02002354,15,1,1,12,1,0,0
E02002353,E02002356,17,1,0,14,1,0,0
E02002353,E02002357,13,0,0,13,0,0,0
E02002353,E02002358,17,2,1,14,0,0,0
E02002353,E02002359,7,0,0,6,0,0,1
E02002353,E02002360,6,0,3,0,0,0,3
E02002353,E02002361,74,2,28,32,7,0,4
E02002353,E02002362,9,0,0,9,0,0,0
E02002353,E02002363,52,0,4,36,4,0,6
E02002353,E02002364,16,0,0,15,0,0,1
E02002353,E02002366,27,1,3,16,5,0,1
E02002353,E02002367,7,0,0,6,1,0,0
E02002353,E02002368,1,0,0,1,0,0,0
E02002353,E02002369,7,0,1,4,1,0,1
E02002353,E02002371,45,0,1,37,1,0,6
E02002353,E02002373,11,0,0,9,0,0,2
E02002353,E02002374,7,0,0,4,2,0,1
E02002353,E02002376,7,0,0,6,1,0,0
E02002353,E02002377,26,0,0,23,0,0,3
E02002353,E02002379,20,1,0,14,4,0,0
E02002353,E02002380,3,0,0,3,0,0,0
E02002353,E02002381,4,1,0,3,0,0,0
E02002353,E02002382,4,0,0,3,1,0,0
E02002353,E02002383,3,0,0,2,0,0,1
E02002353,E02002384,54,0,0,42,7,0,5
E02002353,E02002385,4,0,0,4,0,0,0
E02002353,E02002386,14,0,0,13,1,0,0
E02002353,E02002387,5,0,0,5,0,0,0
E02002353,E02002388,4,0,0,4,0,0,0
E02002353,E02002389,3,0,0,3,0,0,0
E02002353,E02002390,14,0,0,12,2,0,0
E02002353,E02002391,11,0,2,9,0,0,0
E02002353,E02002392,152,19,2,92,11,0,27
E02002353,E02002393,108,6,0,75,8,0,18
E02002353,E02002394,17,2,0,12,1,1,0
E02002353,E02002395,12,0,3,8,0,0,1
E02002353,E02002396,8,0,0,7,0,0,1
E02002353,E02002397,2,0,0,2,0,0,0
E02002353,E02002398,3,0,0,3,0,0,0
E02002353,E02002399,10,0,1,6,1,0,2
E02002353,E02002400,47,0,1,37,2,0,7
E02002353,E02002401,3,0,0,3,0,0,0
E02002353,E02002402,21,1,0,19,1,0,0
E02002353,E02002403,8,0,0,8,0,0,0
E02002353,E02002404,15,2,0,9,0,2,2
E02002353,E02002405,2,0,0,2,0,0,0
E02002353,E02002407,3,0,0,3,0,0,0
E02002353,E02002408,8,0,0,8,0,0,0
E02002353,E02002410,7,1,0,4,0,0,1
E02002353,E02002411,34,1,0,24,5,0,4
E02002353,E02002412,9,0,0,8,0,0,1
E02002353,E02002414,30,0,2,22,1,0,5
E02002353,E02002415,3,0,0,3,0,0,0
E02002353,E02002416,10,1,0,7,0,0,2
E02002353,E02002419,11,0,0,7,0,0,4
E02002353,E02002420,10,0,0,7,0,1,1
E02002353,E02002421,3,1,0,2,0,0,0
E02002353,E02002422,28,0,0,20,2,2,4
E02002353,E02002423,4,0,0,3,0,0,1
E02002353,E02002424,5,1,0,4,0,0,0
E02002353,E02002425,1,0,0,1,0,0,0
E02002353,E02002426,2,0,0,1,0,0,1
E02002353,E02002427,1,0,0,1,0,0,0
E02002353,E02002428,3,0,0,3,0,0,0
E02002353,E02002429,1,0,0,0,1,0,0
E02002353,E02002430,7,1,0,6,0,0,0
E02002353,E02002431,7,1,1,4,0,0,0
E02002353,E02002433,5,0,0,4,1,0,0
E02002353,E02002434,4,0,0,4,0,0,0
E02002353,E02002435,17,0,0,14,1,0,2
E02002353,E02002436,2,0,0,2,0,0,0
E02002353,E02002443,2,0,0,2,0,0,0
E02002353,E02002444,1,0,0,1,0,0,0
E02002353,E02002451,9,0,0,6,0,0,1
E02002353,E02006852,17,0,0,15,1,0,1
E02002353,E02006861,29,4,0,24,0,0,1
E02002353,E02006875,531,32,10,268,41,5,171
E02002353,E02006876,52,0,0,44,1,0,7
E02002354,E02002239,7,0,0,7,0,0,0
E02002354,E02002271,3,0,0,3,0,0,0
E02002354,E02002272,7,0,1,4,0,0,2
E02002354,E02002276,2,0,0,2,0,0,0
E02002354,E02002277,1,0,0,1,0,0,0
E02002354,E02002335,14,1,0,10,2,0,0
E02002354,E02002336,15,0,0,14,1,0,0
E02002354,E02002341,19,0,1,15,0,0,3
E02002354,E02002343,3,0,0,3,0,0,0
E02002354,E02002344,13,0,3,9,1,0,0
E02002354,E02002345,20,0,1,11,2,0,6
E02002354,E02002346,6,0,0,5,0,0,1
E02002354,E02002347,73,1,20,39,5,0,7
E02002354,E02002348,23,1,0,19,0,0,3
E02002354,E02002349,20,0,1,16,0,1,1
E02002354,E02002350,9,0,0,9,0,0,0
E02002354,E02002351,4,0,1,2,1,0,0
E02002354,E02002352,77,0,31,38,4,0,3
E02002354,E02002353,22,0,4,16,0,0,2
E02002354,E02002354,112,1,52,49,6,0,2
E02002354,E02002356,15,0,0,10,1,0,4
E02002354,E02002357,17,1,0,14,1,0,0
E02002354,E02002358,7,0,0,4,1,0,2
E02002354,E02002359,7,0,0,7,0,0,0
E02002354,E02002360,18,0,1,10,3,0,3
E02002354,E02002361,19,2,4,11,0,0,2
E02002354,E02002362,10,0,0,6,0,0,4
E02002354,E02002363,79,2,25,40,4,0,5
E02002354,E02002364,19,0,0,15,0,0,4
E02002354,E02002366,25,0,2,18,0,0,3
E02002354,E02002367,14,0,1,12,0,0,1
E02002354,E02002368,4,0,0,4,0,0,0
E02002354,E02002369,5,0,0,3,2,0,0
E02002354,E02002370,1,0,0,1,0,0,0
E02002354,E02002371,57,0,4,45,3,0,4
E02002354,E02002373,29,1,0,22,3,0,3
E02002354,E02002374,19,2,0,6,3,0,8
E02002354,E02002376,11,0,0,10,1,0,0
E02002354,E02002377,18,0,0,14,0,0,3
E02002354,E02002379,7,0,1,5,1,0,0
E02002354,E02002381,6,0,0,4,0,0,2
E02002354,E02002382,13,0,0,10,1,0,2
E02002354,E02002383,5,0,0,3,1,0,0
E02002354,E02002384,84,2,3,65,6,1,7
E02002354,E02002385,9,0,1,6,0,0,2
E02002354,E02002386,13,0,0,12,0,0,1
E02002354,E02002387,9,0,0,4,0,0,5
E02002354,E02002388,9,0,0,9,0,0,0
E02002354,E02002389,4,0,0,3,0,0,1
E02002354,E02002390,10,0,0,9,0,0,1
E02002354,E02002391,11,0,2,6,0,0,3
E02002354,E02002392,130,9,4,68,14,4,29
E02002354,E02002393,121,3,3,93,11,0,11
E02002354,E02002394,23,0,0,16,1,1,5
E02002354,E02002395,13,0,0,10,1,0,2
E02002354,E02002396,16,0,1,10,1,0,4
E02002354,E02002397,3,0,0,3,0,0,0
E02002354,E02002398,11,1,0,8,0,0,1
E02002354,E02002399,10,0,0,7,1,1,1
E02002354,E02002400,84,1,0,53,7,0,18
E02002354,E02002401,1,0,0,1,0,0,0
E02002354,E02002402,14,0,1,10,1,0,2
E02002354,E02002403,8,0,0,8,0,0,0
E02002354,E02002404,22,0,0,15,2,0,4
E02002354,E02002405,5,0,0,5,0,0,0
E02002354,E02002407,3,0,0,1,0,0,2
E02002354,E02002408,7,0,0,7,0,0,0
E02002354,E02002409,3,0,0,2,1,0,0
E02002354,E02002410,7,0,0,5,0,1,1
E02002354,E02002411,55,0,0,35,3,0,17
E02002354,E02002412,19,1,0,16,1,0,1
E02002354,E02002414,33,1,0,25,4,0,3
E02002354,E02002415,7,0,0,5,1,0,1
E02002354,E02002416,9,0,0,8,0,0,1
E02002354,E02002419,36,1,0,24,0,0,11
E02002354,E02002420,24,2,0,18,0,0,4
E02002354,E02002422,30,0,0,19,1,1,9
E02002354,E02002423,3,0,0,3,0,0,0
E02002354,E02002424,6,0,0,4,1,0,1
E02002354,E02002425,3,0,0,2,0,0,1
E02002354,E02002426,5,0,0,2,1,0,1
E02002354,E02002427,3,0,0,2,0,0,1
E02002354,E02002428,8,0,1,6,0,0,1
E02002354,E02002430,3,0,0,2,1,0,0
E02002354,E02002431,7,0,0,5,0,0,2
E02002354,E02002433,9,0,0,4,0,0,5
E02002354,E02002434,2,0,0,2,0,0,0
E02002354,E02002435,10,0,0,8,0,0,1
E02002354,E02002436,1,0,0,0,1,0,0
E02002354,E02002443,1,0,0,1,0,0,0
E02002354,E02002445,1,0,0,1,0,0,0
E02002354,E02002451,8,0,0,6,0,0,2
E02002354,E02006852,47,0,9,26,5,1,5
E02002354,E02006861,46,0,1,35,7,0,3
E02002354,E02006875,574,15,14,261,49,3,220
E02002354,E02006876,83,1,0,67,2,1,12
E02002356,E02002239,17,0,0,15,2,0,0
E02002356,E02002271,1,0,0,0,1,0,0
E02002356,E02002272,3,0,0,3,0,0,0
E02002356,E02002335,8,0,0,8,0,0,0
E02002356,E02002336,62,1,1,50,5,0,5
E02002356,E02002341,10,0,0,9,1,0,0
E02002356,E02002342,5,0,0,5,0,0,0
E02002356,E02002343,45,0,4,37,2,0,1
E02002356,E02002344,2,0,0,2,0,0,0
E02002356,E02002345,11,0,0,8,1,0,0
E02002356,E02002346,10,0,0,8,2,0,0
E02002356,E02002347,13,1,0,8,2,2,0
E02002356,E02002348,28,1,1,23,1,0,1
E02002356,E02002349,5,0,0,5,0,0,0
E02002356,E02002350,140,2,48,80,7,0,3
E02002356,E02002351,5,0,0,4,0,0,1
E02002356,E02002352,7,0,0,7,0,0,0
E02002356,E02002353,2,0,0,2,0,0,0
E02002356,E02002354,10,0,0,10,0,0,0
E02002356,E02002356,268,2,117,121,13,0,11
E02002356,E02002357,65,0,19,40,1,0,5
E02002356,E02002358,7,0,0,5,1,0,1
E02002356,E02002359,1,1,0,0,0,0,0
E02002356,E02002360,2,0,0,2,0,0,0
E02002356,E02002361,9,0,0,9,0,0,0
E02002356,E02002362,22,0,4,15,1,1,1
E02002356,E02002363,10,0,0,9,0,0,1
E02002356,E02002364,9,0,0,5,0,0,3
E02002356,E02002366,3,0,0,3,0,0,0
E02002356,E02002367,7,0,0,5,1,0,1
E02002356,E02002368,33,0,0,32,1,0,0
E02002356,E02002369,4,0,0,4,0,0,0
E02002356,E02002371,11,0,0,9,0,0,2
E02002356,E02002373,24,0,0,20,1,0,3
E02002356,E02002374,21,0,0,18,0,0,3
E02002356,E02002375,7,1,0,4,1,0,1
E02002356,E02002376,3,0,0,3,0,0,0
E02002356,E02002377,4,0,0,4,0,0,0
E02002356,E02002379,7,0,0,7,0,0,0
E02002356,E02002380,4,0,0,4,0,0,0
E02002356,E02002381,18,1,1,13,2,0,1
E02002356,E02002382,6,0,1,3,0,0,0
E02002356,E02002383,2,0,0,2,0,0,0
E02002356,E02002384,43,1,0,30,3,0,6
E02002356,E02002385,20,0,1,12,0,1,6
E02002356,E02002386,12,0,0,9,2,0,1
E02002356,E02002387,13,0,0,12,0,0,0
E02002356,E02002388,3,0,0,2,0,0,1
E02002356,E02002389,2,0,0,1,0,0,1
E02002356,E02002390,7,0,0,6,0,0,1
E02002356,E02002391,28,2,1,21,3,0,1
E02002356,E02002392,128,13,3,73,8,0,27
E02002356,E02002393,74,3,0,56,5,1,9
E02002356,E02002394,5,0,0,4,0,0,1
E02002356,E02002395,25,2,0,20,1,0,2
E02002356,E02002396,19,0,4,12,2,0,1
E02002356,E02002397,6,0,0,6,0,0,0
E02002356,E02002398,6,0,0,5,0,0,1
E02002356,E02002399,19,1,0,18,0,0,0
E02002356,E02002400,64,1,0,51,3,0,8
E02002356,E02002401,5,0,0,4,1,0,0
E02002356,E02002402,17,0,0,16,0,0,0
E02002356,E02002403,4,0,0,4,0,0,0
E02002356,E02002404,13,1,0,11,0,0,1
E02002356,E02002405,6,0,0,6,0,0,0
E02002356,E02002407,6,1,1,4,0,0,0
E02002356,E02002408,23,0,0,23,0,0,0
E02002356,E02002409,3,0,0,3,0,0,0
E02002356,E02002410,12,0,0,11,0,0,1
E02002356,E02002411,34,2,0,27,2,0,3
E02002356,E02002412,14,0,0,13,0,0,1
E02002356,E02002414,19,0,1,13,0,3,1
E02002356,E02002415,2,1,0,1,0,0,0
E02002356,E02002416,9,0,0,9,0,0,0
E02002356,E02002419,22,1,0,18,2,0,1
E02002356,E02002420,20,1,0,17,1,0,1
E02002356,E02002421,2,0,0,2,0,0,0
E02002356,E02002422,17,0,1,12,1,0,3
E02002356,E02002423,3,0,0,2,1,0,0
E02002356,E02002424,14,0,0,12,1,0,1
E02002356,E02002425,7,0,0,6,1,0,0
E02002356,E02002426,3,0,0,3,0,0,0
E02002356,E02002427,2,0,0,2,0,0,0
E02002356,E02002428,2,0,0,2,0,0,0
E02002356,E02002430,2,0,0,1,0,0,1
E02002356,E02002431,10,1,0,8,0,0,1
E02002356,E02002433,7,0,0,7,0,0,0
E02002356,E02002434,1,0,0,1,0,0,0
E02002356,E02002435,13,0,0,11,0,0,2
E02002356,E02002436,3,0,0,3,0,0,0
E02002356,E02002437,3,0,0,3,0,0,0
E02002356,E02002444,1,0,0,1,0,0,0
E02002356,E02002445,1,0,0,1,0,0,0
E02002356,E02002451,6,0,0,6,0,0,0
E02002356,E02006852,41,2,0,34,1,0,4
E02002356,E02006861,37,2,1,22,3,0,5
E02002356,E02006875,496,20,4,228,30,2,157
E02002356,E02006876,65,3,0,53,0,0,5
E02002357,E02002239,16,0,0,15,1,0,0
E02002357,E02002271,1,0,0,1,0,0,0
E02002357,E02002272,4,0,0,3,1,0,0
E02002357,E02002335,7,0,0,5,1,0,1
E02002357,E02002336,72,2,1,54,3,2,7
E02002357,E02002341,7,0,0,7,0,0,0
E02002357,E02002342,7,0,1,6,0,0,0
E02002357,E02002343,16,0,0,12,1,0,3
E02002357,E02002345,18,0,2,13,2,0,0
E02002357,E02002346,15,0,1,12,1,0,1
E02002357,E02002347,10,0,0,8,1,0,1
E02002357,E02002348,71,0,11,48,3,2,3
E02002357,E02002349,11,0,0,11,0,0,0
E02002357,E02002350,243,5,114,95,18,0,6
E02002357,E02002351,5,0,0,4,0,0,1
E02002357,E02002352,17,0,1,10,2,0,2
E02002357,E02002353,4,0,0,4,0,0,0
E02002357,E02002354,17,0,0,15,0,0,2
E02002357,E02002356,155,5,48,81,9,0,10
E02002357,E02002357,149,1,80,51,6,0,4
E02002357,E02002358,9,1,0,7,0,0,1
E02002357,E02002359,1,0,0,1,0,0,0
E02002357,E02002360,4,0,0,4,0,0,0
E02002357,E02002361,14,1,1,9,1,0,2
E02002357,E02002362,51,0,7,33,7,0,2
E02002357,E02002363,8,1,0,5,1,0,1
E02002357,E02002364,21,0,0,21,0,0,0
E02002357,E02002366,7,0,2,4,0,0,1
E02002357,E02002367,5,1,0,4,0,0,0
E02002357,E02002368,19,1,0,16,2,0,0
E02002357,E02002369,4,0,0,2,1,0,1
E02002357,E02002371,13,0,0,11,0,0,2
E02002357,E02002373,24,1,2,15,1,0,4
E02002357,E02002374,23,0,1,14,4,0,3
E02002357,E02002375,6,0,0,5,1,0,0
E02002357,E02002376,9,0,0,7,0,0,2
E02002357,E02002377,9,0,0,4,1,0,2
E02002357,E02002379,4,0,0,3,0,0,1
E02002357,E02002380,8,0,0,8,0,0,0
E02002357,E02002381,10,1,0,4,4,0,1
E02002357,E02002382,4,0,0,2,2,0,0
E02002357,E02002384,33,2,1,20,0,1,5
E02002357,E02002385,39,0,1,24,3,1,9
E02002357,E02002386,12,0,0,12,0,0,0
E02002357,E02002387,18,0,1,12,1,0,4
E02002357,E02002388,13,0,1,11,1,0,0
E02002357,E02002389,2,0,1,1,0,0,0
E02002357,E02002390,15,0,0,12,0,0,3
E02002357,E02002391,45,2,1,29,4,2,7
E02002357,E02002392,162,13,1,78,10,5,46
E02002357,E02002393,86,0,1,51,6,2,22
E02002357,E02002394,9,0,0,9,0,0,0
E02002357,E02002395,26,0,0,23,0,1,1
E02002357,E02002396,22,0,3,17,1,1,0
E02002357,E02002397,3,0,0,3,0,0,0
E02002357,E02002398,4,0,0,4,0,0,0
E02002357,E02002399,9,0,1,7,1,0,0
E02002357,E02002400,62,1,1,46,5,0,7
E02002357,E02002401,2,0,0,2,0,0,0
